294	Looks great on the EVO! A must have for any geek.		 - Version 1.4	 - July 14, 2010
294	Looks great on Evo after this latest update. Definitely seems much sharper.	 - HTC Evo 4G 	 1.4	 - July 14, 2010
294	Screwed up my wallpaper. Now I cannot select another photo from my pictures. ...	 - HTC Droid Incredible 	 1.4	 - July 14, 2010
294	Works great on the Desire. Higher res is very noticeable!		 - Version 1.4	 - July 15, 2010
294	Thanks for fixing the memory leak. Works great now!	 - HTC Nexus One 	 1.4	 - July 18, 2010
294	Green kinda clashes and isn't that sharp. Make it customizable board colors and ...	 - Motorola Droid 	 1.4	 - July 21, 2010
294	Low quality graphics on my EVO, maybe because this phone had a higher res ...	 - HTC Evo 4G 	 1.4	 - July 14, 2010
294	Need priority settings to help first gen phones run smooth.		 - Version 1.4	 - July 21, 2010
294	Looks nice, but why such a battery drain?	 - HTC Evo 4G 	 1.4	 - July 15, 2010
294	Awesome live wallpaper. Hi res looks great on the Evo.	 - HTC Evo 4G 	 1.4	 - July 13, 2010
294	They robbed me for a refund. Don't install. It's not that great anyway.	 - HTC Evo 4G 	 1.4	 - July 14, 2010
294	New update in hi-res and much needed. Great live wallpaper now, but haven't tested ...	 - HTC Evo 4G 	 1.4	 - July 14, 2010
294	My new default wallpaper. Very cool. Evo 4G		 - Version 1.4	 - July 14, 2010
294	Does not slide and cannot see clock, also does not change when selecting favorite ...		 - Version 1.4	 - July 15, 2010
294	Latest update fixed the memory problem. N1 2.2	 - Samsung Nexus S 	 1.4	 - July 13, 2010
294	not a fan of the new cooler but appreciate the option. Will continue to ...	 - Motorola XOOM 	 1.4	 - July 21, 2010
294	Normally I'd not pay for a 'wallpaper' live or not, but this is one ...		 - Version 1.4	 - July 14, 2010
294	Works great on my EVO. Such a nerd's screen. Love it.	 - Samsung Galaxy S 	 1.4	 - July 13, 2010
294	Moto Droid: wallpaper is awesome! Thanks for the fixes! Dev is the best!		 - Version 1.4	 - July 14, 2010
294	Did you know if you stop the fan spinning it spins clockwise but when ...	 - LG Optimus 2X 	 1.4	 - July 13, 2010
294	When it was first released, it slowed my evo down a lot. Now its ...		 - Version 1.4	 - July 13, 2010
294	Not much into active wallpapers - but this 1 is definitely worth an exception!!! ...	 - HTC Nexus One 	 1.4	 - July 14, 2010
294	Much better! Last update really helped on the EVO!	 - HTC Evo 4G 	 1.4	 - July 13, 2010
294	Quick update fixed leak. Great wallpaper.	 - HTC Desire 	 1.4	 - July 14, 2010
294	Great on EVO4G. Needs 4G led	 - HTC Nexus One 	 1.4	 - July 15, 2010
294	This is one of the best.		 - Version 1.4	 - July 15, 2010
294	working great now - Motor Droid	 - Motorola Droid 	 1.4	 - July 14, 2010
294	I LOVE IT!!Smooth,plenty of options,geeky,easter eggs aplenty and have I said ...	 - HTC Nexus One 	 1.4	 - July 16, 2010
294	Much better. Looks good on the Evo.	 - Samsung Galaxy S 	 1.4	 - July 14, 2010
294	Best live wall paper so far, thx.	 - HTC Droid Incredible 	 1.4	 - July 21, 2010
294	Wow is this geeky! Works great on Evo	 - HTC Evo 4G 	 1.4	 - July 14, 2010
294	Working great! Looks awesome on my EVO.		 - Version 1.4	 - July 13, 2010
294	Works and looks great on my EVO.	 - HTC Evo 4G 	 1.4	 - July 13, 2010
294	Love the wallpaper. Love it even more for the new update :)	 - Toshiba AT100 	 1.4	 - July 13, 2010
294	Its amazing. Worth buy	 - Motorola Droid 	 1.4	 - July 15, 2010
294	Looks great on my Evo!		 - Version 1.4	 - July 13, 2010
294	Really nice on the Evo.	 - HTC Evo 4G 	 1.4	 - July 14, 2010
294	Awesome! Evo	 - HTC Evo 4G 	 1.4	 - July 15, 2010
294	Awesome with this last update its amazingly beautiful on evo and super fast!!!	 - HTC Evo 4G 	 1.4	 - July 15, 2010
294	My nerd is showing now. A lot of fun when showing off to my ...	 - Motorola Droid X 	 1.4	 - July 20, 2010
294	Incredibly good! HTC Desire	 - HTC Desire 	 1.4	 - July 14, 2010
294	Amazing	 - HTC Sensation 4G 	 1.4	 - July 15, 2010
294	Great on evo!	 - HTC Evo 4G 	 1.4	 - July 15, 2010
294	well worth the money.	 - HTC Evo 4G 	 1.4	 - July 14, 2010
294	I have a galaxy s, and it looks brilliant! I would like a slightly ...	 - Samsung Galaxy S2 	 1.4	 - July 13, 2010
294	Amazing	 - HTC Desire 	 1.4	 - July 16, 2010
294	Brilliantly geeky		 - Version 1.4	 - July 13, 2010
294	Great live wallpaper 4 stars before the last update 5 now... Droid Increadable. ...		 - Version 1.4	 - July 12, 2010
294	I want to use it, but doesn't work on my g1 with cyanogen's cm6 ...		 - Version 1.4	 - July 13, 2010
294	Awesome!	 - Samsung Droid Charge 	 1.4	 - July 18, 2010
294	Really like the higher resolution (n1). Thanks!		 - Version 1.4	 - July 13, 2010
294	Beautiful on my evo		 - Version 1.4	 - July 14, 2010
294	This was using 77MB of ram!! How is that even possible. Uninstall		 - Version 1.4	 - July 12, 2010
294	Perfect except I wish I could decide what part of it is the middle. ...		 - Version 1.4	 - July 13, 2010
294	Fairly efficient on battery and very sweet background. Locked up my phone a few ...		 - Version 1.4	 - July 14, 2010
294	Cool looking. Kills battery bigtime. Turns off randomly.	 - Motorola Droid 	 1.4	 - July 22, 2010
294	New update fixed the memory problem caused by last update..Awesome developer and ...		 - Version 1.4	 - July 14, 2010
294	4 star, 5 if I could see clock and wi-fi lights on landscape mode, ...	 - Motorola Droid 	 1.4	 - July 14, 2010
294	looks good best background I've found yet... Motorola Droid	 - Motorola Droid 	 1.4	 - July 12, 2010
294	Bloody genius! Best live wallpaper by far IMHO.	 - HTC Nexus One 	 1.4	 - July 12, 2010
294	Works well in lanscape. Droid with froyo and 1ghz kernel	 - Motorola Droid 	 1.4	 - July 13, 2010
294	Worked well with my Evo until the last update now it freezes and lags	 - HTC Evo 4G 	 1.4	 - July 15, 2010
294	Slaughtered my battery after updating on my n1 w/ 2.2	 - Samsung Nexus S 	 1.4	 - July 12, 2010
294	Whatever you did with the memory in the update roll it back because it ...	 - HTC Evo 4G 	 1.4	 - July 13, 2010
294	I purchased and it works fine.	 - HTC Evo 4G 	 1.4	 - July 12, 2010
294	Nice update looks more crispy. EVO	 - HTC Evo 4G 	 1.4	 - July 12, 2010
294	Cool, but the clock and indicators should be on the center screen		 - Version 1.4	 - July 12, 2010
294	binary clock isn't fully on the screen phone started to freeze up after 1.4 ...		 - Version 1.4	 - July 14, 2010
294	Updates are getting better and better! Needs more options like keep lights ...		 - Version 1.4	 - July 12, 2010
294	Garbage. Horrible customer support. I've sent 3 emails for help and got ...		 - Version 1.4	 - July 14, 2010
294	Simply awesome, would be cool to enable the line flicker effect all the time ...	 - HTC Nexus One 	 1.4	 - July 17, 2010
294	Why does it need gps and internet?		 - Version 1.4	 - July 12, 2010
294	Background stayed in one place switching between home screens in landscape. Moto ...	 - Motorola Droid 	 1.4	 - July 12, 2010
294	Looks good, nice settings	 - Motorola Droid 	 1.4	 - July 12, 2010
294	THIS IS AWESOME!!!! It's very interactive... if you turn on/off your GPS, ...	 - HTC Droid Incredible 	 1.4	 - July 12, 2010
294	A bit of a performance pig but great to show off Droid's graphics.	 - Motorola Droid 	 1.4	 - July 13, 2010
294	Great Wallpaper. Having the same issue with Live Wallpaper turning into a still ...	 - Motorola XOOM 	 1.4	 - July 11, 2010
294	Sometimes locks up and stays "off" when coming back from stand by mode on ...		 - Version 1.4	 - July 12, 2010
294	Constant updates make it better and better! Droid incredible. Other developers ...		 - Version 1.4	 - July 13, 2010
294	The best live wallpaper ever!!! It looks great on my EVO!!!	 - HTC Evo 4G 	 1.4	 - July 17, 2010
294	Awesome very geeky. Keep up the good work.		 - Version 1.4	 - July 12, 2010
294	I use it on my Droid Incredible, landscape is s little slow but great ...	 - Motorola Droid X 	 1.4	 - July 12, 2010
294	1.4 update has made this a solid 5 stars. Would still like to see ...	 - HTC Desire 	 1.4	 - July 12, 2010
294	After update works fine	 - HTC Desire HD 	 1.4	 - July 13, 2010
294	It's alright:)		 - Version 1.4	 - July 12, 2010
294	Runs awesome on my rooted moto Droid BB	 - Motorola Droid 	 1.4	 - July 12, 2010
294	Nice idea but image is no where near Sharp enough.		 - Version 1.4	 - July 12, 2010
294	Works pretty good on my evo	 - HTC Evo 4G 	 1.4	 - July 14, 2010
294	New update has it running great. Unrooted Droid.		 - Version 1.4	 - July 12, 2010
294	The BEST live wallpaper ever! So many interactions! Please make more like this!	 - Acer Picasso 	 1.4	 - July 12, 2010
294	Stops working after a while on DROID becomes just a picture not moving	 - Motorola Droid X 	 1.4	 - July 11, 2010
294	Latest update fixed issues. Nice one. Please add more options for coolers and ...	 - HTC Nexus One 	 1.4	 - July 28, 2010
294	Definite quality increase and I can now reduce my brightness. Evo~	 - HTC Evo 4G 	 1.4	 - July 13, 2010
294	UPDATED! THIS APP IS NOW EVEN BETTER. DEV READS AND RESPONDS TO FEEDBACK. IT ...		 - Version 1.4	 - July 11, 2010
294	Really kewl live wallpaper m8!!!!! One of the best out there!!!!! The last couple ...		 - Version 1.4	 - July 13, 2010
294	Best live wallpaper I've seen on the market.	 - Samsung Galaxy S2 	 1.4	 - July 12, 2010
294	So cool! Definitely with the $0.99	 - HTC Evo 4G 	 1.4	 - July 12, 2010
294	Works great on my droid!! Awesome graphics!!	 - Motorola Droid 	 1.4	 - July 12, 2010
294	4 stars for adding higher resolution!	 - HTC Droid Incredible 	 1.4	 - July 12, 2010
294	Nice. Better if binary clock can be seen from home on evolution. Too far ...	 - HTC Evo 4G 	 1.3	 - July 11, 2010
294	Saw it on engadget, had to have it. Awesome wall paper. Htc evo	 - HTC Evo 4G 	 1.4	 - July 14, 2010
294	Thanks for the high res update!	 - HTC Droid Incredible 	 1.4	 - July 12, 2010
294	Cool live wallpaper. Droid	 - Motorola XOOM 	 1.4	 - July 12, 2010
294	great) can you add color themes? blue like gigabyte motherboards and red like asus?		 - Version 1.4	 - July 14, 2010
294	Did not work on Aria, but I'm sure it's a cool wallpaper. Uninstall & ...		 - Version 1.3	 - July 9, 2010
294	It's cool but too low-res for me maybe if u get a update to ...	 - HTC Evo 4G 	 1.3	 - July 10, 2010
294	need to have the binary clock stay with the screen as you change home ...		 - Version 1.3	 - July 9, 2010
294	Great app. How do I turn the fan back on. Lol! Tried double tapping ...	 - HTC Legend 	 1.3	 - July 9, 2010
294	pretty cool lwp. only 1 problem, goin from landscape 2 side view & back, ...	 - Motorola Droid 	 1.3	 - July 10, 2010
294	Love it. Brings a smile to my face every time. One star down because ...		 - Version 1.3	 - July 11, 2010
294	Its pretty cool except ive only had it for a few hrs and it ...	 - Motorola Droid 	 1.3	 - July 10, 2010
294	Cool home screen...works great on Droid needs to have a high-res picture though!	 - Motorola Droid 	 1.3	 - July 10, 2010
294	Awesome on the Nexus One, on my EVO I still think it needs to ...	 - HTC Nexus One 	 1.3	 - July 13, 2010
294	Cool! Now if the wallpaper was higher res, and there were multiple circuit board ...	 - Motorola Various 	 1.3	 - July 11, 2010
294	Works great on rooted mytouch slide. Binary clock should be in center so it ...		 - Version 1.3	 - July 9, 2010
294	Love it buy constantly freezes and has to be restarted ..please update	 - Motorola Droid 	 1.3	 - July 11, 2010
294	Force closes. N1 Cyanogen Mod. Uninstalled.		 - Version 1.3	 - July 10, 2010
294	Saw on giz, awesome lwp and great job!		 - Version 1.3	 - July 9, 2010
294	Very cool! Runs smoothly on my Droid and looks great! Just one minor, picky ...		 - Version 1.3	 - July 10, 2010
294	Great wallpaper, but needs work. I'll keep to see progress	 - HTC Evo 4G 	 1.3	 - July 10, 2010
294	I love it, this is one of the best live wallpapers I've seen. Works ...	 - HTC Nexus One 	 1.3	 - July 9, 2010
294	looks like it is going to be sweet when the FC probs are fixed. ...		 - Version 1.3	 - July 11, 2010
294	Fixed! Best wallpaper.Great email support. Almost instant.	 - HTC Evo 4G 	 1.3	 - October 28, 2010
294	If only all of our apps were so easily praised on engadget. Still, they ...	 - HTC Nexus One 	 1.3	 - July 9, 2010
294	Freezes phone. Uninstall. Droid Incredible.	 - Motorola Droid X 	 1.3	 - July 10, 2010
294	Great live wallpaper. May I make a few suggestions. A higher Res picture, and ...	 - HTC Droid Incredible 	 1.3	 - July 11, 2010
294	Very cool, but a bit blurry on evo screen. Update resolution please!		 - Version 1.3	 - July 10, 2010
294	No crashes, no issues on Incredible. Stop complaining if u have junk phone.		 - Version 1.3	 - July 10, 2010
294	When it works its great. But on the droid, it does freeze up sometimes. ...	 - Motorola Droid 	 1.3	 - July 10, 2010
294	Looks good, but wallpaper freezes and messes up when going to and from landscape ...		 - Version 1.3	 - July 14, 2010
294	I liked this wallpaper, but it seems to have orientation problems on the Moto ...		 - Version 1.3	 - July 10, 2010
294	Great idea, prototype-quality execution. Wallpaper resolution is poor, and ...		 - Version 1.3	 - July 11, 2010
294	Not realistic.Does not look good. htc evo		 - Version 1.3	 - July 10, 2010
294	Nice but how realistic is it- bunch of capacitors and resistors are blinking! ...		 - Version 1.3	 - July 9, 2010
294	AWESOME live wallpaper!!! However, not working on G2.	 - Motorola Droid X 	 1.3	 - October 12, 2010
294	Very cool wallpaper. I love how circuits flash when you touch stuff on the ...		 - Version 1.3	 - July 12, 2010
294	Resource hog.	 - HTC Evo 4G 	 1.3	 - July 9, 2010
294	Love the idea. Had some force closes though. Please fix.		 - Version 1.3	 - July 10, 2010
294	Love this wallpaper I hope the dev updates with more functions and higher res ...	 - HTC Evo 4G 	 1.3	 - July 14, 2010
294	Very cool live wallpaper. Did anyone else notice that when you double tap the ...	 - HTC Nexus One 	 1.3	 - July 9, 2010
294	Ignore my last comment. It was launcher pro that was causing the problem. Wallpaper ...		 - Version 1.3	 - July 9, 2010
294	Froze when screen orientation changed and would never work again	 - Motorola Droid 	 1.3	 - July 9, 2010
294	Kills batt even with no live widgets and sync off. Looks amazing but be ...	 - Motorola Various 	 1.3	 - July 12, 2010
294	Looks and works great! Just not on my G1.	 - HTC G1  	 1.3	 - July 10, 2010
294	Not sure why this is a pay app, should be free. No option to ...		 - Version 1.3	 - July 10, 2010
294	Amazing shows everyone the gangster nature of all engineers		 - Version 1.3	 - July 9, 2010
294	Nice idea.. Kinda freezes ( I have a home replacement GDE so not sure ...	 - Samsung Galaxy S 	 1.3	 - July 9, 2010
294	Low res image looks ugly on hugher res screens, also bug with droidd dock, ...		 - Version 1.3	 - July 10, 2010
294	Nice concept but the reality is poor. Low res wallpaper ruins it. Optimisation for ...	 - HTC Desire 	 1.3	 - July 10, 2010
294	Response developer. Works well on m. Droid	 - Motorola Droid 	 1.3	 - July 6, 2010
294	Resolution sucks! Refund!		 - Version 1.3	 - July 10, 2010
294	Works great on droid x and galaxy tab thanks dev!		 - Version 1.3	 - December 31, 2010
294	Could use more options. After one day of use on an EVO no issues. ...	 - Galaxy Tab 10.1 	 1.3	 - July 10, 2010
294	Pretty good. However the screen resolution could be higher, and on the EVO, the ...	 - HTC Evo 4G 	 1.3	 - July 10, 2010
294	Best live wallpaper! Love it!		 - Version 1.3	 - July 9, 2010
294	Great but needs to be higher resolution.	 - Motorola Droid 	 1.3	 - July 9, 2010
294	Nice update! Image higher res! Too cool! Love android! Evo!		 - Version 1.3	 - July 13, 2010
294	Looks great...backround freezes when i slide the keyboard and cuts the image in ...	 - Motorola Droid 	 1.3	 - July 9, 2010
294	Fun. Eye Catching. It has taken the live wallpaper to the next level.	 - HTC Thunderbolt 	 1.3	 - July 10, 2010
294	Awesome live wallpaper but not wish my home screen app supported live w.p. :-(		 - Version 1.3	 - July 9, 2010
294	Nice app, but slowed my phone down too much.	 - Motorola Droid 	 1.3	 - July 9, 2010
294	Having problems with this freezing up on me, doesn't effect any operations, but ...	 - Motorola Droid 	 1.3	 - July 11, 2010
294	@joe that is in the phone settings, not wallpaper ;)	 - Motorola Droid 	 1.3	 - July 9, 2010
294	This is definatly one of my favorite wallpapers, just different and worth the ...	 - Motorola XOOM 	 1.3	 - July 9, 2010
294	Works/looks fine in my incredible. Thanks.	 - HTC Droid Incredible 	 1.3	 - July 10, 2010
294	Works great on my Droid.		 - Version 1.3	 - July 9, 2010
294	Works on my EVO 4G. Nice app.	 - HTC Evo 4G 	 1.3	 - July 14, 2010
294	I love the new updates... especially the higher resolution. Well done	 - HTC Desire 	 1.3	 - July 14, 2010
294	New cooler is Very cool! Works great on HTC Incredible.		 - Version 1.3	 - July 20, 2010
294	Looks great and works well on Desire!	 - HTC Desire 	 1.3	 - July 9, 2010
294	Killer live background but binary clock needs to be on middle screen	 - Motorola XOOM 	 1.3	 - July 9, 2010
294	Binary clock needs to be in the middle	 - HTC Nexus One 	 1.3	 - July 9, 2010
294	Pretty cool. Just wish the binary clock was in the center	 - Samsung Galaxy Tab 	 1.3	 - July 9, 2010
294	Great wallpaper. Definitely needs to be higher res though.	 - HTC Desire 	 1.3	 - July 9, 2010
294	Very cool looking but a battery killer	 - Motorola Droid 	 1.3	 - July 10, 2010
294	Best. Live wallpaper. Ever.		 - Version 1.3	 - July 11, 2010
294	V1.4 works much better on Droid	 - Motorola Droid 	 1.3	 - July 12, 2010
294	Could look a little more realistic	 - HTC Evo 4G 	 1.3	 - July 10, 2010
294	Looks great. Nice customization	 - HTC Evo 4G 	 1.3	 - July 9, 2010
294	Is good just needs more things besides the fan n a better picture	 - HTC Droid Incredible 	 1.3	 - July 10, 2010
294	Needs to be higher res	 - HTC Desire 	 1.3	 - July 10, 2010
294	Flawless on the EVO....	 - HTC Evo 4G 	 1.3	 - July 10, 2010
294	Works great on the EVO.	 - HTC Evo 4G 	 1.3	 - July 9, 2010
294	Saw this on Gizmodo website and its awesome!!!!	 - HTC Nexus One 	 1.3	 - July 9, 2010
294	Very cool!	 - Motorola Droid 	 1.3	 - July 10, 2010
294	Awesome!		 - Version 1.3	 - July 10, 2010
294	Awesome LWP except it fc's in sleep mode... and reverts to last wallpaper on ...		 - Version 1.1	 - June 25, 2010
294	Great on Droid.	 - Motorola Droid 	 1.3	 - July 12, 2010
294	Love this live wallpaper. Not keen on the new cooler - normally used to ...		 - Version 1.3	 - July 21, 2010
294	Cool concept, poorly executed. Too many "force closes" and uses too much system ...		 - Version 1.2	 - June 29, 2010
294	Dev is quick to respond to problems if an email is sent :) worth ...	 - Motorola Droid X 	 1.2	 - July 1, 2010
294	Sweet wallpaper.	 - Motorola Droid X 	 1.1	 - June 24, 2010
294	Great Background!	 - Motorola Droid X 	 1.3	 - July 9, 2010
294	It's nice.	 - HTC Nexus One 	 1.3	 - July 10, 2010
294	For those of you that have issues of (ANY) kind email the developer with ...	 - Samsung Galaxy S 	 1.0	 - July 11, 2010
294	Oh yeah it even runs smooth moto droid.	 - Motorola Droid 	 1.0	 - June 21, 2010
294	This is great	 - HTC Evo 4G 	 1.0	 - June 22, 2010
294	Very cool and original. Nice touch with the lights matching system settings.		 - Version 1.0	 - June 23, 2010
294	Don't get it		 - Samsung Galaxy S2	 - June 28, 2012
294	Good. Well worth 74p @joe. If go to settings you can stop the screen ...	 - Samsung Galaxy S2 	 1.0	 - July 1, 2010
294	very cool! works great moto droid		 - Version 1.0	 - June 23, 2010
294	For those of you that have issues of (ANY) kind email the developer with ...	 - Samsung Galaxy S 	 1.0	 - July 11, 2010
294	Oh yeah it even runs smooth moto droid.	 - Motorola Droid 	 1.0	 - June 21, 2010
294	This is great	 - HTC Evo 4G 	 1.0	 - June 22, 2010
294	Very cool and original. Nice touch with the lights matching system settings.		 - Version 1.0	 - June 23, 2010
294	Don't get it		 - Samsung Galaxy S2	 - June 28, 2012
294	Good. Well worth 74p @joe. If go to settings you can stop the screen ...	 - Samsung Galaxy S2 	 1.0	 - July 1, 2010
294	very cool! works great moto droid		 - Version 1.0	 - June 23, 2010
264	worth buying	 - Samsung Galaxy S2 	 7.0	 - April 2, 2012
264	Love it!	 - HTC EVO Shift 4G 	 7.0	 - April 8, 2012
264	awesome	 - HTC Thunderbolt 	 7.0	 - April 14, 2012
264	Torment		 - Version 7.0	 - June 7, 2012
264	Awesome	 - LG Optimus 2X 	 7.0	 - April 7, 2012
264	Firefightermedic55	 - Motorola Droid X2 	 7.0	 - May 19, 2012
264	Great dwnld!	 - ZTE X500 	 7.0	 - April 10, 2012
264	Sweet!		 - Version 7.0	 - April 19, 2012
264	Awesome		 - Version 7.0	 - June 3, 2012
264	Background		 - Version 7.0	 - May 18, 2012
264	Works good	 - Motorola Droid 3 	 7.0	June 26, 2012
264	Demon flames	 - Samsung Galaxy S2 	 7.0	 - July 1, 2012
264	Awesome badass live pic	 - Samsung Galaxy S2 	 7.0	 - May 22, 2012
264	Great	 - HTC EVO 3D 	 7.0	 - March 31, 2012
264	Amazing	 - Samsung Galaxy Note 	 7.0	 - June 15, 2012
264	I bought it.	 - Motorola Droid II 	 7.0	 - April 6, 2012
264	Awesome	 - Motorola Droid RAZR 	 7.0	 - May 22, 2012
264	Wicked!	 - HTC G2 	 7.0	 - June 3, 2012
264	Awe yeah	 - Motorola Droid X2 	 7.0	 - May 12, 2012
264	Morbidly Beautiful	 - Galaxy Prevail 	 7.0	 - May 3, 2012
264	Good.	 - Samsung Galaxy S2 	 7.0	 - April 14, 2012
264	Wow	 - Motorola Droid RAZR 	 7.0	 - May 17, 2012
264	HTC EVO 4g LTE		 - Version 7.0	 - June 12, 2012
264	Nice!	 - Motorola Atrix 	 7.0	 - May 2, 2012
264	Good	 - Samsung Galaxy S2 	 7.0	 - June 4, 2012
264	Great app	 - LG Optimus One 	 7.0	 - June 15, 2012
264	Aweaome wallpaper	 - Motorola Droid RAZR 	 7.0	 - May 11, 2012
264	Sick!!	 - HTC Evo 4G 	 7.0	 - April 25, 2012
264	fantastic		 - Version 7.0	 - May 7, 2012
264	Robert	 - Samsung Stratosphere 	 7.0	 - June 12, 2012
264	very good		 - Version 7.0	 - May 14, 2012
264	Lg my touch	 - LG myTouch E739 	 7.0	 - May 15, 2012
264	Galaxy s2	 - Samsung Galaxy S2 	 7.0	 - May 17, 2012
264	Eh	 - Samsung Galaxy S 	 7.0	 - June 18, 2012
264	Luv it	 - Motorola Atrix 	 7.0	 - July 3, 2012
264	This guy	 - Motorola Droid RAZR 	 6.0	 - March 25, 2012
264	LARRY	 - Samsung Infuse 4G 	 6.0	 - March 24, 2012
264	Rocks	 - Samsung Galaxy S 	 6.0	 - March 24, 2012
264	OFFFFFFF THE HOOKKKKK,,,, was worth every single penny and some :-):-):-) Its the ...	 - Samsung Galaxy S2 	 5.0	 - March 21, 2012
264	Wicked top rate this	 - HTC Wildfire S 	 5.0	 - March 22, 2012
264	Holywood1958	 - Samsung Galaxy S 	 5.0	 - March 17, 2012
264	Where's the easter egg	 - Samsung Galaxy S2 	 5.0	 - March 18, 2012
264	Great	 - Galaxy Prevail 	 5.0	 - March 30, 2012
264	Badass	 - Samsung Galaxy S 	 5.0	 - March 17, 2012
264	Cool	 - Samsung Admire 	 5.0	 - March 21, 2012
264	SICK!! "	 - Samsung Galaxy S2 	 4.0	 - March 5, 2012
264	I'm hooked...	 - HTC Droid Incredible 	 4.0	 - March 13, 2012
264	sick	 - Casio G'zOne Commando 	 4.0	 - March 7, 2012
264	Fantastic	 - Samsung Galaxy S 	 4.0	 - March 6, 2012
264	Awesome...love it	 - EeePad Transformer TF101 	 4.0	 - March 13, 2012
264	Nice!	 - LG Optimus One 	 4.0	 - March 7, 2012
264	Coolio	 - Samsung Galaxy S 	 4.0	 - March 7, 2012
264	:)		 - Version 4.0	 - March 15, 2012
264	.	 - Motorola Droid X 	 4.0	 - March 11, 2012
264	cool and just a bit different	 - HTC Flyer 	 4.0	 - March 8, 2012
264	Dante would be proud	 - Motorola Photon 4G 	 4.0	 - March 5, 2012
264	Sick		 - Version 4.0	 - March 9, 2012
264	Straight and nice!	 - HTC Sensation 4G 	 3.0	 - February 22, 2012
264	Awesome wallpaper		 - Version 3.0	 - February 22, 2012
264	Awesomeness...	 - Galaxy Prevail 	 3.0	 - March 2, 2012
264	Great	 - Samsung Exhibit 2 4G 	 3.0	 - March 2, 2012
264	Awesome	 - Samsung Galaxy S 	 3.0	 - March 14, 2012
264	Love it	 - HTC Droid Incredible 	 3.0	 - February 24, 2012
264	Nice	 - Samsung Galaxy S2 	 3.0	 - February 24, 2012
264	Cool		 - Version 3.0	 - February 28, 2012
264	Live wallpaper	 - SEMC Xperia Arc S 	 3.0	March 4, 2012
264	Badass	 - LG myTouch Q 	 3.0	 - March 5, 2012
264	Sweet	 - HTC Nexus One 	 3.0	 - February 25, 2012
264	Great		 - Version 3.0	 - February 26, 2012
264	Great	 - Huawei M865 	 3.0	 - February 26, 2012
264	Fallen	 - HTC Sensation 4G 	 2.0	 - February 16, 2012
264	!!!!"!"!!	 - HTC Evo 4G 	 2.0	 - February 16, 2012
264	Awesome	 - HTC Thunderbolt 	 2.0	 - February 19, 2012
264	Awesome		 - Droid Bionic	 - February 16, 2012
264	Cool!		 - LG Optimus One	 - June 23, 2012
264	Oh yea this is a mean app loving it....		 - LG Swift	 - May 6, 2012
264	ZOMBIE		 - LG Optimus One	 - March 30, 2012
117	Currently doesn't work	 - Samsung Galaxy Nexus 	 1.99.02	 - June 29, 2012
117	Distorts some custom backgrounds.	 - Samsung Galaxy Nexus 	 1.99.02	 - June 25, 2012
117	best lwp ever :-)		 - Version 1.99.02	 - June 25, 2012
117	(217)	 - Motorola Droid X2 	 1.99.02	 - July 1, 2012
117	Top wallpaper	 - Motorola Droid RAZR 	 1.99.02	 - June 30, 2012
117	Truly	 - Motorola Droid RAZR 	 1.99.02	 - July 3, 2012
117	Love it	 - HTC Sensation 4G 	 1.99.02	 - June 27, 2012
117	Choked on jelly beans	 - Samsung Galaxy Nexus 	 1.99.02	 - June 30, 2012
117	Force closes	 - Samsung Infuse 4G 	 1.99.01	 - June 24, 2012
117	Disappointed	 - Motorola Cliq-XT 	 1.99.01	 - June 28, 2012
117	Revamp pro	 - Samsung Galaxy S 	 1.98.14	 - September 25, 2011
117	A good decent looking wall paper for people of my age. So far not ...	 - Samsung Galaxy S2 	 1.98.14	 - September 1, 2011
117	Worth buying	 - HTC Wildfire 	 1.98.14	 - December 24, 2011
117	Sleek.	 - Motorola Droid 3 	 1.98.14	 - April 18, 2012
117	better than stock	 - Samsung Nexus S 	 1.98.14	 - April 29, 2012
117	I love it! I don't buy a lot of apps but the pro version ...	 - Motorola Droid 	 1.98.14	 - July 19, 2011
117	Love it!	 - Samsung Galaxy S 	 1.98.14	 - September 28, 2011
117	Awesome	 - HTC Wildfire 	 1.98.14	 - November 11, 2011
117	RAZA MAXX	 - Motorola Droid RAZR 	 1.98.14	 - May 2, 2012
117	Wicked	 - HTC Nexus One 	 1.98.14	 - September 12, 2011
117	Greatness	 - HTC G2 	 1.98.14	 - August 2, 2011
117	Min/Max Speed	 - HTC Desire HD 	 1.98.14	 - June 14, 2012
117	It's okay		 - Version 1.98.14	 - May 9, 2012
117	Awesome	 - Samsung Galaxy S2 	 1.98.14	 - December 6, 2011
117	Custom Backgtoind issue	 - Motorola Photon 4G 	 1.98.14	 - May 4, 2012
117	Great Live Wallpaper	 - Samsung Galaxy S 	 1.98.14	 - September 12, 2011
117	Overall very good	 - Samsung Galaxy S 	 1.98.14	 - April 18, 2012
117	Nice!! Need a setting for slowing down! This app has not been updated since ...	 - HTC Desire HD 	 1.98.14	 - June 12, 2012
330	Need more icons	 - Motorola Atrix 	 1.1	 - October 31, 2011
330	Nice	 - LG Optimus One 	 1.1	 - October 27, 2011
330	Lovely	 - Samsung Nexus S 	 1.1	 - February 17, 2012
330	Great theme	 - HTC Incredible 2 	 1.1	 - November 4, 2011
330	Great	 - LG Optimus 2X 	 1.1	 - December 9, 2011
400	Awesome!		 - Version 1.6.1	 - January 23, 2012
400	Awesome	 - Samsung Admire 	 1.6.1	 - February 29, 2012
